hundred_block,street_name,block,n_permits,n_types,first_date,last_date,mean_gap,duration,duration_wk,duration_mn,permits_mn,permits_wk,street_address,lon,lat
3500,AVALON ST,3500 AVALON ST,1,1,2013-08-10T00:00:00Z,2013-08-10T00:00:00Z,,0,0,0,Inf,Inf,"3500 AVALON ST, Philadelphia, PA",-75.000868,40.0755539
3600,AVALON ST,3600 AVALON ST,1,1,2013-08-10T00:00:00Z,2013-08-10T00:00:00Z,,0,0,0,Inf,Inf,"3600 AVALON ST, Philadelphia, PA",-74.9990344,40.0747916
3700,AVALON ST,3700 AVALON ST,1,1,2013-08-10T00:00:00Z,2013-08-10T00:00:00Z,,0,0,0,Inf,Inf,"3700 AVALON ST, Philadelphia, PA",-74.997539,40.0734704
4200,AVENUE OF THE REPUBLIC,4200 AVENUE OF THE REPUBLIC,1,1,2009-08-08T00:00:00Z,2009-08-08T00:00:00Z,,0,0,0,Inf,Inf,"4200 AVENUE OF THE REPUBLIC, Philadelphia, PA",-75.2141228,39.9802932
2600,B ST,2600 B ST,4,1,2014-05-30T00:00:00Z,2015-05-29T00:00:00Z,121.333333333333,364,52,12.1333333333333,0.32967032967033,0.0769230769230769,"2600 B ST, Philadelphia, PA",-75.127376,39.9888061
2800,B ST,2800 B ST,28,4,2006-05-14T00:00:00Z,2010-09-04T00:00:00Z,58.2962962962963,1574,224.857142857143,52.4666666666667,0.533672172808132,0.124523506988564,"2800 B ST, Philadelphia, PA",-75.1266349,39.9920306
2900,B ST,2900 B ST,34,3,2006-06-18T00:00:00Z,2010-08-15T00:00:00Z,46.030303030303,1519,217,50.6333333333333,0.671494404213298,0.15668202764977,"2900 B ST, Philadelphia, PA",-75.126374,39.9934708
4800,B ST,4800 B ST,19,1,2006-08-19T00:00:00Z,2014-07-12T00:00:00Z,160.222222222222,2884,412,96.1333333333334,0.197642163661581,0.0461165048543689,"4800 B ST, Philadelphia, PA",-75.1203546,40.0227414
4900,B ST,4900 B ST,16,2,2008-07-20T00:00:00Z,2016-05-14T00:00:00Z,190.333333333333,2855,407.857142857143,95.1666666666667,0.168126094570928,0.0392294220665499,"4900 B ST, Philadelphia, PA",-75.1198194,40.0241255
5000,B ST,5000 B ST,2,2,2008-07-04T00:00:00Z,2011-09-05T00:00:00Z,1158,1158,165.428571428571,38.6,0.0518134715025907,0.0120898100172712,"5000 B ST, Philadelphia, PA",-75.1198414,40.0252326
5400,B ST,5400 B ST,1,1,2015-08-22T00:00:00Z,2015-08-22T00:00:00Z,,0,0,0,Inf,Inf,"5400 B ST, Philadelphia, PA",-75.1184388,40.0319003
5900,B ST,5900 B ST,5,1,2006-09-09T00:00:00Z,2011-08-20T00:00:00Z,451.5,1806,258,60.2,0.0830564784053156,0.0193798449612403,"5900 B ST, Philadelphia, PA",-75.1174353,40.0396484
1400,BACH PL,1400 BACH PL,6,1,2013-06-03T00:00:00Z,2016-05-05T00:00:00Z,213.4,1067,152.428571428571,35.5666666666667,0.168697282099344,0.0393626991565136,"1400 BACH PL, Philadelphia, PA",-75.1647424,39.9474278
2100,BAILEY TER,2100 BAILEY TER,2,1,2014-06-28T00:00:00Z,2014-09-03T00:00:00Z,67,67,9.57142857142857,2.23333333333333,0.895522388059702,0.208955223880597,"2100 BAILEY TER, Philadelphia, PA",-75.1905357,39.9265372
2300,BAILEY TER,2300 BAILEY TER,7,1,2012-06-09T00:00:00Z,2016-04-30T00:00:00Z,236.833333333333,1421,203,47.3666666666667,0.147783251231527,0.0344827586206897,"2300 BAILEY TER, Philadelphia, PA",-75.1901752,39.9239198
